tile_id,filename,md5_hash,filesize_bytes,type,in_train
RX142581,RX142581_satellite.tif,807c8f1e143ef7ad4a574ce41999e11b,794582,satellite,False
NG998392,NG998392_satellite.tif,19000b1acd9ca8cde8af12f479933496,1073321,satellite,False
YO213284,YO213284_satellite.tif,c9e1f8a4f662e3072720087c75da9904,1641224,satellite,False
CP811047,CP811047_satellite.tif,fdcd0c84bd4c88f5d37451038a8e3556,1441164,satellite,False
YJ840356,YJ840356_satellite.tif,1ec97f835ab9589141df73542ba3c1e3,1635319,satellite,False
AS147310,AS147310_satellite.tif,cb00d5fe9919189916e448c3e6f9e06d,993295,satellite,False
DK278026,DK278026_satellite.tif,013f0dd728bdefbb4df6a9652d6a0f9f,986067,satellite,False
GJ378035,GJ378035_satellite.tif,891f848e316f037657e78f4e532423cd,1150143,satellite,False
GL934301,GL934301_satellite.tif,69fd3c4ba78125a6f51d8a05eb829088,1240281,satellite,False
VY674160,VY674160_satellite.tif,a9823961f80e54daf71abf907090425d,829682,satellite,False
IJ777424,IJ777424_satellite.tif,c804ddea2d417b8a734c05e3e3f44760,1021067,satellite,False
DE301238,DE301238_satellite.tif,1572239334c6838637505f524220e088,1082548,satellite,False
GF385959,GF385959_satellite.tif,e893eb1737f6eb8a1e771222d32c2f8a,1007480,satellite,False
XP920231,XP920231_satellite.tif,2517b0ab7aed0784907a2b43eaf55701,894714,satellite,False
CH728958,CH728958_satellite.tif,01e6a4f1f6b12cde0e6ac8474e91dfa5,1249352,satellite,False
HN328598,HN328598_satellite.tif,ef55cb9571a438e5abebc57d2a5b7fa8,1255254,satellite,False
LZ818534,LZ818534_satellite.tif,5387e0614e5afccb5bace882e3657040,1412836,satellite,False
HO507341,HO507341_satellite.tif,12cee9e7e7d8297f0013d2c31fc8bc1f,1734125,satellite,False
MI415504,MI415504_satellite.tif,5bb8fc4b924173b718c4603b256ad37c,896626,satellite,False
JK703779,JK703779_satellite.tif,b915058ee5f31697ed3d303e6bc635e5,1131587,satellite,False
YU900234,YU900234_satellite.tif,cc593988eff4372c617c0ae5f710842d,1079883,satellite,False
KZ395485,KZ395485_satellite.tif,e23bc8cb8ca19e8659e5b762761278a7,958088,satellite,False
MS335391,MS335391_satellite.tif,960af00d6c144f9daeaaabc8dfc31b31,1328333,satellite,False
HC584887,HC584887_satellite.tif,9dced32b2c9706418d048eda4edf1e52,1787329,satellite,False
NT372795,NT372795_satellite.tif,25782b8546b1bb8a22123053a8791ba5,1288127,satellite,False
LF694797,LF694797_satellite.tif,10e35211d67219e4e093e934714f8a78,1547555,satellite,False
OV618152,OV618152_satellite.tif,8cf88035094829a40d4fa4914ba88753,1473889,satellite,False
VG538651,VG538651_satellite.tif,6634aa458f93360db1157b187ae26442,1630101,satellite,False
TI176604,TI176604_satellite.tif,d5cc95532389416750787be6c0473123,1197061,satellite,False
KO238327,KO238327_satellite.tif,c11b2fa0c5acf1e608117b66b3180309,1088770,satellite,False
WQ553959,WQ553959_satellite.tif,330f7ff6471aaa4f7722932a174466f5,1015793,satellite,False
BP372864,BP372864_satellite.tif,72d2717453c8bc85812ee55bcdfb2be7,1495413,satellite,False
DX255245,DX255245_satellite.tif,5485ee161fbccbdfe538ada83d9b4625,1443224,satellite,False
CG397917,CG397917_satellite.tif,d6de4feffeee5c6b917afebce44ed63a,1142862,satellite,False
VD444622,VD444622_satellite.tif,e3c195580e4da1dc1f2729e6a8c7ae8f,1100962,satellite,False
IT789969,IT789969_satellite.tif,27cf7a78737e6df09d0376a6cf30beeb,859563,satellite,False
ZB879930,ZB879930_satellite.tif,029cd1829839c7a020f6c0c93eaaba8b,908525,satellite,False
YU261621,YU261621_satellite.tif,69540ba2ca0c097a03386a7971471c77,1016449,satellite,False
JV732829,JV732829_satellite.tif,04883e70c46ebbb3e4103ecd51d8cfcf,1259218,satellite,False
YQ117058,YQ117058_satellite.tif,ccffe88ebd53fa91b4a403e182742cf6,1559176,satellite,False
ZF321321,ZF321321_satellite.tif,bfc89746709642a2a9909ec07b42cddb,1018400,satellite,False
DN660333,DN660333_satellite.tif,ae1d25be74db6975234dd7d868910de5,1690005,satellite,False
MD113950,MD113950_satellite.tif,15caa4e7ab8d7b035398c30b43b4f396,1376782,satellite,False
EE114549,EE114549_satellite.tif,1bf2feaea063359b36e07a66f8c5fc1f,1299270,satellite,False
GP780130,GP780130_satellite.tif,43f78a929b74cefe48dadeff4d70a953,1715623,satellite,False
ZR300188,ZR300188_satellite.tif,4e9b3550493f79bc7ec0e62670980b88,1239176,satellite,False
MB450067,MB450067_satellite.tif,33523517f1a1ef9605133cb2dc059b18,1472717,satellite,False
LV266309,LV266309_satellite.tif,635a81223639d59cec1de020371745d6,934723,satellite,False
QB946007,QB946007_satellite.tif,4728957a4fe38edae6d1cc9142b60a6d,1535020,satellite,False
BQ210531,BQ210531_satellite.tif,1e22774147033093de115a19766be4d3,987755,satellite,False
DG479205,DG479205_satellite.tif,54819f8897c1ea63fa2c86b8936f51e1,1082930,satellite,False
PX204117,PX204117_satellite.tif,ecaed540cec5aa86b6db66e7bded72dd,1129538,satellite,False
LK958952,LK958952_satellite.tif,d6060d7c3dd11da2e27b8e624ab052bb,1017793,satellite,False
KJ629554,KJ629554_satellite.tif,1d0d3c96d98209dad055ca62ccf06ef4,1074166,satellite,False
YF555157,YF555157_satellite.tif,2cfa9235d20a988bdd6cbeff32db13a8,1037786,satellite,False
YU267800,YU267800_satellite.tif,c5c33cc095b1c356ab19ad00bf052b5c,1144415,satellite,False
QD867543,QD867543_satellite.tif,7767efe1ac55999d9e337a6e9d7edce1,1140896,satellite,False
YL576378,YL576378_satellite.tif,a620f9956f629656a70c8560b3619e60,1376425,satellite,False
PG567836,PG567836_satellite.tif,23c1cc7fc4328b3d632a8f4c0fb9b341,1013356,satellite,False
PW579946,PW579946_satellite.tif,43a7107de0909b4cc425b0a4cba05a08,938123,satellite,False
WQ654844,WQ654844_satellite.tif,8de72ae179bad3d838a0bf566a61342a,1012513,satellite,False
GO596349,GO596349_satellite.tif,b686f07b7d6210f9dbc55c08f444964f,1366945,satellite,False
MK667273,MK667273_satellite.tif,92fd538cb62f535989cd1e2c99c33b82,1003062,satellite,False
CF841561,CF841561_satellite.tif,d1229e4b6e9e0b4aaf056a97af4c7181,829325,satellite,False
DV657695,DV657695_satellite.tif,805a4b81cdd68f5b27c5edf28a5003e3,1397142,satellite,False
WS565808,WS565808_satellite.tif,9a89fbafe5e5869e37e65b4f1ff0d84a,1319353,satellite,False
KM369670,KM369670_satellite.tif,8645f7c86eb16cdf9dc4a65b6619989c,1140551,satellite,False
FI905625,FI905625_satellite.tif,cdd6ab746e57746ba641b5c14c01d0db,1278586,satellite,False
JN811572,JN811572_satellite.tif,a54ae6c0ed088d8db2e9d4d96d0d9b50,1274255,satellite,False
TK290272,TK290272_satellite.tif,d4d854f924090357e2d2ff61cf4f0154,1075248,satellite,False
BJ508881,BJ508881_satellite.tif,18265f7876206c798c13fddc6b44db90,1143082,satellite,False
NC607690,NC607690_satellite.tif,0db3d54dd0bb13fd888cae2b5e845dfa,1127961,satellite,False
RU923356,RU923356_satellite.tif,601f5ccb6c3e1363e5dc2b887978f4f2,1402042,satellite,False
SN567646,SN567646_satellite.tif,eb0dd6053cde346869bb2e7f2762ee1f,1530941,satellite,False
RO143822,RO143822_satellite.tif,77dd230e698749970f9a3b30f9d80640,1010031,satellite,False
KA825452,KA825452_satellite.tif,0e2da4c8a775df8301904e880a8a543e,1140131,satellite,False
AT599676,AT599676_satellite.tif,87eebbdc90bcf1e7263452f1a3edf998,1116314,satellite,False
UC664814,UC664814_satellite.tif,9bb5c43589606382ecc67c4774bfdfee,976542,satellite,False
VO804900,VO804900_satellite.tif,21a7b4dd1cc2c3f54d81843a1ade1034,731407,satellite,False
HP480632,HP480632_satellite.tif,d94c69069fde8a40eb320b4625ac3090,939826,satellite,False
FC716735,FC716735_satellite.tif,78c551ea39a214f44f0a01d06a7df663,932158,satellite,False
VR575976,VR575976_satellite.tif,49c02f7f20ff71f2df7d40355d109615,983870,satellite,False
BX335455,BX335455_satellite.tif,4ba8cc62a93d4b742da0eccbfdd6724e,934830,satellite,False
MG450964,MG450964_satellite.tif,0dc70103e898d192fe3e28118a5a3391,1300893,satellite,False
CU755669,CU755669_satellite.tif,fbf5691c757ff70e5be372857cb9e3b8,1437388,satellite,False
PN947311,PN947311_satellite.tif,44b789af9cf35e86b97d785d80f572e3,1381950,satellite,False
TO901215,TO901215_satellite.tif,0265b4072093940de70c9e3d15aa3767,1585528,satellite,False
OS230889,OS230889_satellite.tif,16b760c38632f0389b4c3e8e6ba520be,1273112,satellite,False
WC920664,WC920664_satellite.tif,d04b6c864377ee63306b4bac55ca786c,1301920,satellite,False
UN168986,UN168986_satellite.tif,97ed2245da7a8c0d1413e2a4c9ee964f,1407888,satellite,False
OF354963,OF354963_satellite.tif,776b15c72de6520d5c6d251e50d02576,1690200,satellite,False
VV251624,VV251624_satellite.tif,1df89e66df7ce2d6b483942f20bc315f,1449100,satellite,False
ZC458143,ZC458143_satellite.tif,1a179799a47a8210af205dad433d2f33,1338222,satellite,False
AL110372,AL110372_satellite.tif,88b1afa4a6c23664b96a595ce07bdc00,1114671,satellite,False
AR220784,AR220784_satellite.tif,7bdb1bf5536233c31d281556b3689d8a,1254365,satellite,False
GG397901,GG397901_satellite.tif,b1c4daf70c5784f182fba478fb9adedb,811854,satellite,False
RH287214,RH287214_satellite.tif,0efb6ef704e07500d78ef0eb7fe1ab48,1418312,satellite,False
FI206105,FI206105_satellite.tif,329a53fa3fed6ba66bb6f2b5ef0fcc61,1487009,satellite,False
NW168553,NW168553_satellite.tif,122d9b6c4e6a66f8696b3cf4a2fd1498,962533,satellite,False
EZ298853,EZ298853_satellite.tif,a8becaca3244a6fabd7c2b6be5c82997,1417751,satellite,False
YT715855,YT715855_satellite.tif,ccff75c65c18f103904226ddf597324d,1247132,satellite,False
RJ927942,RJ927942_satellite.tif,aac3ced73931a2643e0d7688fe4bade6,1416472,satellite,False
ZV744755,ZV744755_satellite.tif,0a0ebb91abf6a7029a113f1db99deb98,1304199,satellite,False
LI677295,LI677295_satellite.tif,ef89e1ac8c81b152a1cc0b4e73c9bbde,1250857,satellite,False
LH712328,LH712328_satellite.tif,ad4c161d3a769c2b6dc7ab0bb354dae2,1238738,satellite,False
ZI338804,ZI338804_satellite.tif,8ef6cad03c5ab9be9804f7c1950e9e8f,1448230,satellite,False
SY787140,SY787140_satellite.tif,d7cc130231891307239627b887d5815b,1633808,satellite,False
OK930382,OK930382_satellite.tif,a5913ed8b027371e58776c733612695d,815335,satellite,False
RA492901,RA492901_satellite.tif,5444821c0ee3a3b5dbf69d8f4d885944,1109525,satellite,False
EJ873644,EJ873644_satellite.tif,4b7a3774c98de669ebec9bb09e51f53b,902327,satellite,False
JK715467,JK715467_satellite.tif,92fbbbdad16451586c9d986b87679466,1058919,satellite,False
ZB245893,ZB245893_satellite.tif,98d15cae586f2e0dd46b6f38f61e200e,995702,satellite,False
OU419443,OU419443_satellite.tif,18207cb7e505f3958ec6bbbfd9fa40b5,548120,satellite,False
DV679764,DV679764_satellite.tif,8b302be4492a77f42a9172367a8cc7b1,1264015,satellite,False
WT612348,WT612348_satellite.tif,435d0c82995a31cd73a2b72c754f781f,1038916,satellite,False
WV597842,WV597842_satellite.tif,211c7429df2ba6d294f5133f1488b59c,992452,satellite,False
AE567383,AE567383_satellite.tif,4965138ffaaeb172730642fafc071fd4,934606,satellite,False
SB873105,SB873105_satellite.tif,e474632a4c2578f52bdd3fc9997a971a,937131,satellite,False
RD486643,RD486643_satellite.tif,e2c74fab5505a3b25fd5b4a7389598e2,998427,satellite,False
QB584617,QB584617_satellite.tif,280cfe534a87662dd05f6cd8c9af2dd2,1252882,satellite,False
GM139609,GM139609_satellite.tif,268952a443edeae01dab79408fad798f,1262924,satellite,False
FF979226,FF979226_satellite.tif,f5748dea2561d45c32d4cbeb5be6952e,1346006,satellite,False
DF408433,DF408433_satellite.tif,a3019a2a0b29c703a495658fd467a72b,1334491,satellite,False
XM276636,XM276636_satellite.tif,31d52ce505b37c0fff6c179aa5f0da37,1195456,satellite,False
BT104892,BT104892_satellite.tif,17e306a2e45c869fe8cb41046d55b21a,1748564,satellite,False
LH309700,LH309700_satellite.tif,44de1a9159d303c9580898bc3e2ae875,1103876,satellite,False
GV801444,GV801444_satellite.tif,fa96b543a4209a8f81927d23f3d5089b,1140414,satellite,False
FX275161,FX275161_satellite.tif,e7bb3a310b55f67ed1621ccf88596394,1750842,satellite,False
RM548665,RM548665_satellite.tif,724da75220777dbbb3c15b8f9bf59554,1248881,satellite,False
VY827418,VY827418_satellite.tif,e7d3a37fe4261e8d0cd8e4fa64c423d5,1089998,satellite,False
KV605550,KV605550_satellite.tif,d823c5f2bf6d36cdaadc44e0f3b5f6c8,1601702,satellite,False
AC615524,AC615524_satellite.tif,3ceec307bd38c428e9610087c6910483,1489902,satellite,False
GE196216,GE196216_satellite.tif,722eadb20b96bde5a42b0c696ee8a6df,1088749,satellite,False
LM496065,LM496065_satellite.tif,14dff8da7b827d6d52ff8a35ce5d0fb0,1137299,satellite,False
JT663292,JT663292_satellite.tif,3d6cddadad7bab7ec95ab0a44b5ab47c,1077626,satellite,False
WP305222,WP305222_satellite.tif,e9ea7e82a90f5543e2bcbc94d700358a,1051014,satellite,False
DM693083,DM693083_satellite.tif,f1119a9f83c4725ca60a8777c5555325,1688147,satellite,False
WV776681,WV776681_satellite.tif,cff6a834c3274f25420d2e04b744401b,1192508,satellite,False
TO814149,TO814149_satellite.tif,f0df6ec637902804044883905d266356,869907,satellite,False
FP101655,FP101655_satellite.tif,ec7dc21b33b1fb1b90fd4753b90ddfb7,930813,satellite,False
DU274195,DU274195_satellite.tif,dea05ab4540e5b0c85ba4f46c47d8f33,1506874,satellite,False
PV897477,PV897477_satellite.tif,e434a1d8b59a948ac053745d591edf04,1527441,satellite,False
EA731147,EA731147_satellite.tif,173730285018c9e22b4697b13d8998ff,832068,satellite,False
XT932527,XT932527_satellite.tif,377f9e34da5ce8d2029c9952ef9fa919,1199735,satellite,False
VD797802,VD797802_satellite.tif,15bdea3f67fbad13e6bd6708f53e5b6d,1588824,satellite,False
SY729858,SY729858_satellite.tif,974b33015bc6e00156e310418411d8c9,1231511,satellite,False
ID405110,ID405110_satellite.tif,6467bd6f2f2ff5bc273fe9cf3d9faaf3,1480726,satellite,False
HD514515,HD514515_satellite.tif,a61e9f073427bb0fa6dc420c5fc35331,1166517,satellite,False
ET397158,ET397158_satellite.tif,7e66dba0bc28a6e84bfeaba5b899b091,1640837,satellite,False
YM510059,YM510059_satellite.tif,9e615117d10bc39bfea4e8bdfd07ddd8,1318693,satellite,False
NV982544,NV982544_satellite.tif,87517cb43838eb9d1fcb019c47203f05,1382342,satellite,False
IE182919,IE182919_satellite.tif,5c5c3bc12e58a5f3e4104b2d07e8009c,749054,satellite,False
TJ632724,TJ632724_satellite.tif,8d0281d6950c7883eaa10d44f8b0298a,1088583,satellite,False
YO336983,YO336983_satellite.tif,39eb989572a8f898683c16925275530e,1442824,satellite,False
QL275124,QL275124_satellite.tif,0726fb1fc054ffe59b115c9b4d633f9b,948456,satellite,False
EO663095,EO663095_satellite.tif,49a382dfddfa4e939e9600dd5df7f6ca,837007,satellite,False
VX671858,VX671858_satellite.tif,55d8871f68c67fe3da3e84c85599593f,1681658,satellite,False
NB131244,NB131244_satellite.tif,32d090821d887088db234ab7a5ccb042,1629881,satellite,False
HQ731262,HQ731262_satellite.tif,b347363e870c33288305353d4aa74440,1738830,satellite,False
GY452944,GY452944_satellite.tif,afa9fe2cabf3012932d5a247beb699b2,1020395,satellite,False
TI946335,TI946335_satellite.tif,2996ef625f1a7e261c218d969e1e13d0,1623713,satellite,False
RX356702,RX356702_satellite.tif,27b40977a07feac0ac540e95a79edaf2,1470927,satellite,False
EQ617488,EQ617488_satellite.tif,687bbcf6ea9c4f8e29485e7ab07ece08,1059833,satellite,False
AV855731,AV855731_satellite.tif,b8b965c86797a9b4e86f01c68da97f65,1261171,satellite,False
IQ898975,IQ898975_satellite.tif,d40e7f1071af7a3ab6e7abda9ccf3d15,1027580,satellite,False
QT308573,QT308573_satellite.tif,8901cf62cda1d397ae5d95fe165c7c79,852684,satellite,False
ZJ351083,ZJ351083_satellite.tif,aef4f19bad7ee006472f3bb4be928c0f,1065199,satellite,False
HS330914,HS330914_satellite.tif,515f2b03cb5eb5f9d319bca34f064203,921048,satellite,False
GR570405,GR570405_satellite.tif,c1e8c8fa4623358b8eeed768f989c654,1409905,satellite,False
GM161483,GM161483_satellite.tif,53b91b3d7258a594093484189c928e05,1473538,satellite,False
XK159942,XK159942_satellite.tif,58a05931f5ab966995ce2bdddfc40dfe,972074,satellite,False
ZU654634,ZU654634_satellite.tif,52561ccc2bca972d3719cf922ab88f7d,1249358,satellite,False
RJ795613,RJ795613_satellite.tif,cf1c6ba7633e8f14da8423f144cc2c4b,1683364,satellite,False
PI987204,PI987204_satellite.tif,a5fee3492a9ed3dac512f15c7ee156ec,1196113,satellite,False
AK908577,AK908577_satellite.tif,42a4d762e9b16196a50bcb887313aad3,1273372,satellite,False
WN688153,WN688153_satellite.tif,5ea53730da0ebe8eab2f8269b5af07af,1412224,satellite,False
LS679364,LS679364_satellite.tif,babacccf2f2edf60bf44e34110a2fa0e,1171029,satellite,False
BP333238,BP333238_satellite.tif,cdf8dbff821a2d9fa01066167c551e93,1562040,satellite,False
AD373903,AD373903_satellite.tif,c3bde84b5f5fe9215c652488718f41b6,1093361,satellite,False
SG367095,SG367095_satellite.tif,3fdd7fea0b13d924b8656dae9ec22af3,1460169,satellite,False
UT451470,UT451470_satellite.tif,e1bfa2cbf929f35a2bfa2df309212e97,1704512,satellite,False
ZG254511,ZG254511_satellite.tif,f4476f9fcd8910f7f0848d9d8a0494b7,1523337,satellite,False
PM355836,PM355836_satellite.tif,2410b553aa9b3e0c687c1b7e2ecdc427,1241710,satellite,False
RH989545,RH989545_satellite.tif,b240b423f50127ee3945b3427b3712d6,781551,satellite,False
KK666390,KK666390_satellite.tif,c3e7f77eb82dfbc5511909a8bb80f786,916012,satellite,False
IN609232,IN609232_satellite.tif,6367882072451e913847c7c3cc9b1872,710320,satellite,False
ET660069,ET660069_satellite.tif,2be9b6483fce081150e156fa2d849a62,1432348,satellite,False
CU549433,CU549433_satellite.tif,13817e416e0c65c17977c32f04b0fb83,948514,satellite,False
NI975467,NI975467_satellite.tif,5775c9979f6001a1c727f81da538b3fe,1414449,satellite,False
AX665621,AX665621_satellite.tif,77903969cae8f1c0771f090143f22500,1101883,satellite,False
LH781725,LH781725_satellite.tif,cdb3bf69cd28d833b766f38e85ed743d,986764,satellite,False
UB890870,UB890870_satellite.tif,62bbf192400f1efa9f2aac4412bd2690,1612661,satellite,False
HG979995,HG979995_satellite.tif,56d9c17c76d40144b11baa063dcca4ea,1715149,satellite,False
IY486814,IY486814_satellite.tif,df55d97201efca2de5a611458c97b568,1201316,satellite,False
TX853252,TX853252_satellite.tif,62131cd9996035eb3139f19a84603e95,1280517,satellite,False
MM849747,MM849747_satellite.tif,767082a8e41626b675711aaf87887128,1283131,satellite,False
VT944657,VT944657_satellite.tif,46a5286b75a14376936cc065fa73d265,947953,satellite,False
NV488571,NV488571_satellite.tif,8aeb679f15b883be171c4b62eed0bbf6,1216691,satellite,False
UO841666,UO841666_satellite.tif,999257751e8b65664a80a22a0d5b804d,1121486,satellite,False
VM452737,VM452737_satellite.tif,ae369f26065db3caec6d9f4da886ffad,1058908,satellite,False
OZ118080,OZ118080_satellite.tif,8c9b64a5ca5ecf0ec07769f98c8905cc,1491961,satellite,False
XG430876,XG430876_satellite.tif,efbec25247bbc6d7d6ac841d1f8fe812,1130486,satellite,False
RY823688,RY823688_satellite.tif,c348073b5112e10f56ab5c41efaf703c,1224784,satellite,False
UY614723,UY614723_satellite.tif,cf410b1b4dc629662bea72b432b95ece,1401359,satellite,False
VB259097,VB259097_satellite.tif,25c31e0fa8b1f764dc622ebd42549d31,976412,satellite,False
IV185131,IV185131_satellite.tif,73da604065999c24aea1ae42405ed3aa,1733400,satellite,False
FR178711,FR178711_satellite.tif,f4286578d7553cf3a8d917140011658c,1735256,satellite,False
JW576086,JW576086_satellite.tif,888027c439f3ec4576c81132d6eab093,1591173,satellite,False
EI966785,EI966785_satellite.tif,81cc4a8140fbf7a5dc225a8225b828ec,1588167,satellite,False
VI704238,VI704238_satellite.tif,e979740b79c6edc7c1fb3f91832f7fd2,1179818,satellite,False
ON156837,ON156837_satellite.tif,c938c0b6ed7c7869a5a9a8c730af8e51,1203204,satellite,False
WP227324,WP227324_satellite.tif,75105f99a74277cb0ef03316354b2492,1458351,satellite,False
FJ677596,FJ677596_satellite.tif,30b6dba71ca647fcb65a70b4bc50e759,1040502,satellite,False
EP138817,EP138817_satellite.tif,8adda0a3b5833ad4bf36190c01a72300,639914,satellite,False
RB747453,RB747453_satellite.tif,183970dcffc8c210a3357311d1cf6ee8,1173231,satellite,False
ZF278240,ZF278240_satellite.tif,e0720f1211f882e735485ab3dc07ed75,894761,satellite,False
VR265649,VR265649_satellite.tif,69bd86d57060b5ed04d23ef66eafe44f,1059361,satellite,False
VM387813,VM387813_satellite.tif,2ecc7e6cf66b358d85831909a43d5979,983070,satellite,False
JZ562236,JZ562236_satellite.tif,d8f88937ba744ac5f99a7c682780bc83,1539680,satellite,False
LX237795,LX237795_satellite.tif,bda3e2a9fa68b863f9cd4dd4a21517ea,1489691,satellite,False
ZR483542,ZR483542_satellite.tif,c7d7f46d8934d12d63b57eafeebfda5c,1392411,satellite,False
TH779112,TH779112_satellite.tif,0d3dc498ce7a11e9d8f18eb1d5a3cad4,1075755,satellite,False
JP221761,JP221761_satellite.tif,c6b1a881b2fa59971b641e81586b3193,1153142,satellite,False
TN393328,TN393328_satellite.tif,5533cd12b46c3073666cd0e6ef6bfe58,1550799,satellite,False
UT122394,UT122394_satellite.tif,0c461c57fab92aeaa120162553be8184,1236083,satellite,False
HK911984,HK911984_satellite.tif,478641ac85a07bbbe58361e099c9203a,1480928,satellite,False
HS439498,HS439498_satellite.tif,f0255f71b6d88589f8cb8c2cbc872acb,1101980,satellite,False
QD881886,QD881886_satellite.tif,ef304872333da7744e2d99529fa304c7,1301333,satellite,False
QT551096,QT551096_satellite.tif,23b96c4bcbf8e321ac72766be97be41b,1573319,satellite,False
CC972176,CC972176_satellite.tif,fdf237682ed05961a2ad95d724eefac7,1095599,satellite,False
ZE683397,ZE683397_satellite.tif,cc455f7d8ad2c346ac9a56fe632a52fe,999641,satellite,False
TJ468727,TJ468727_satellite.tif,0437ed255058627f17e1475d30cbb357,1194609,satellite,False
WI130359,WI130359_satellite.tif,81a248ccaf3ebe67d4f9318534e41bf4,1416536,satellite,False
SV520252,SV520252_satellite.tif,4a9c2cbde52a0a3d6579b82084cff49a,898338,satellite,False
XU132146,XU132146_satellite.tif,275d141105552e1d9ef9e61ee7089cd3,941676,satellite,False
DL550797,DL550797_satellite.tif,8d4f08ba16ff9a748957b50feebef7d6,1015657,satellite,False
JK225812,JK225812_satellite.tif,2962581f7743b354a7dcf306714e8daa,1252846,satellite,False
XN284229,XN284229_satellite.tif,6920d1f06659fed43ed692950d45ef0d,1501408,satellite,False
VZ471371,VZ471371_satellite.tif,1079786a9fba8c95f5041d068b94f6ef,1468517,satellite,False
XB557409,XB557409_satellite.tif,ecfc8b98432d3b77500573d202c4a384,1718468,satellite,False
UE347745,UE347745_satellite.tif,a30edb0141b1cbc7c0735e2da33f3669,1314770,satellite,False
YY787351,YY787351_satellite.tif,93ae8ebfc552bfdc4357a59370891b59,1749803,satellite,False
KU431495,KU431495_satellite.tif,c15f84d07f3e62199701ac4472010d77,1159793,satellite,False
ZI720148,ZI720148_satellite.tif,feca6b5666fe89378acdc0ca5f531445,1107734,satellite,False
CU996840,CU996840_satellite.tif,958681f8f17718f1fcdc2bdb43db6f5b,1493944,satellite,False
TE449555,TE449555_satellite.tif,4af7a4ba5bc5f821d2cdaa4c5b306828,622421,satellite,False
XV651963,XV651963_satellite.tif,fe897dad85496f61a5f511b61335a8c9,524410,satellite,False
KY609892,KY609892_satellite.tif,514dd89819080c1dbea0215c6696c990,990507,satellite,False
ES737355,ES737355_satellite.tif,e192fe10d5e1b09c21e13c53e497c107,1511737,satellite,False
IU598261,IU598261_satellite.tif,c9da42d0f42193d9de43b801eb925f83,1695482,satellite,False
CV578179,CV578179_satellite.tif,5c8200c2144752d517a2d1b552824e60,1441639,satellite,False
SB441242,SB441242_satellite.tif,4268e5d413f6d65a409b0e66a4408195,1614984,satellite,False
FA441649,FA441649_satellite.tif,bca7df5a2cab5e43369c369bc18c9a88,1309963,satellite,False
HR677407,HR677407_satellite.tif,458233a83fa1f96bce8a696afc08b7dd,1229080,satellite,False
JI538174,JI538174_satellite.tif,afd0f3df689416b0261dbc8a39379391,1689395,satellite,False
SO102818,SO102818_satellite.tif,dd03f38db70182b3b0639d98661e6a4c,594859,satellite,False
FO173277,FO173277_satellite.tif,c81b596a71f83fc45329c7a65306c55d,1421687,satellite,False
QH237015,QH237015_satellite.tif,e231d77f1e156b12e6dd44b407138c3c,1351917,satellite,False
ZS436314,ZS436314_satellite.tif,afcb3fd99f3dc90aa0a214a8c0892fcf,1788541,satellite,False
CA916782,CA916782_satellite.tif,440e18f0a77fde5a7d22c849c34abd89,1389532,satellite,False
UX636221,UX636221_satellite.tif,2f1b5364265e478d5648bc5cffcf2d99,1481102,satellite,False
TM607962,TM607962_satellite.tif,a3b226e5737e06a1d9e2bdb300380b7a,1828365,satellite,False
BF517827,BF517827_satellite.tif,bf97f482ec180191b31940ae6d3696ec,1691489,satellite,False
RT164179,RT164179_satellite.tif,86fef278952a2b7f6de94cc0e3177e37,1790725,satellite,False
IL645347,IL645347_satellite.tif,7e8052df7021b364cabb7a25afbdb4af,1635990,satellite,False
BA323193,BA323193_satellite.tif,e292b2520ed014c1e33cd4a318e6d617,1732870,satellite,False
NL821349,NL821349_satellite.tif,d1a08f30df720aaefc0d2f0037588147,1906986,satellite,False
TN442105,TN442105_satellite.tif,8621bc1e4452fc3cd891460db5c62a29,1809380,satellite,False
XL328758,XL328758_satellite.tif,798b279c95c28ff3cc866e711ccd4468,1410536,satellite,False
WT159094,WT159094_satellite.tif,0a3239666b14f0281b1acfd2e7504f89,1472269,satellite,False
HY771185,HY771185_satellite.tif,bff79c0b97cf086e8e9dc789b23e4cac,1823054,satellite,False
CO169793,CO169793_satellite.tif,54476a4ccaef01173609cca0056bee1a,1375037,satellite,False
LJ728397,LJ728397_satellite.tif,c7bf1cba917079c131fabfbf206304ff,1814493,satellite,False
CL932992,CL932992_satellite.tif,bee6a95f80cf2cf1852d897c01a10eaa,1728084,satellite,False
RP305834,RP305834_satellite.tif,17506cc33c7f6de45c8e0ff93f7d407f,1369733,satellite,False
CK290357,CK290357_satellite.tif,ed0e1b7cbb686ee780eecbd34cc8855f,1677319,satellite,False
WK271678,WK271678_satellite.tif,e5299bc352b2d0709327858bfe82657c,1909766,satellite,False
QJ401454,QJ401454_satellite.tif,8bfd346a8d1f60400b24413acce10b06,1704874,satellite,False
SL559318,SL559318_satellite.tif,8331ab05cab5b3d4224fc6806a5075f7,1839598,satellite,False
EQ877935,EQ877935_satellite.tif,214a1ede5b46d270c6cee743dd8cbf9e,1777116,satellite,False
SB287852,SB287852_satellite.tif,c7bd7019ae1cddef43bec3c4e1cc82e6,1885883,satellite,False
UC959834,UC959834_satellite.tif,2fff9f085ff2755710ec0bce846b183c,1650767,satellite,False
OC584570,OC584570_satellite.tif,c226e2b205f86f74d84dad5f45fad511,1605430,satellite,False
